No.,Ticker,IPO Date
115,PAII,9/10/2025
116,ORIQ,9/9/2025
117,SPEG,9/9/2025
118,ZGM,9/9/2025
119,SOCA,9/5/2025
120,FCHL,9/4/2025
121,NMP,9/3/2025
122,ELVR,9/2/2025
123,PMI,8/29/2025
124,ELOG,8/28/2025
125,TGHL,8/28/2025
126,THH,8/28/2025
127,APAD,8/27/2025
128,CURX,8/26/2025
129,CCII,8/22/2025
130,EVAC,8/22/2025
131,VNME,8/22/2025
132,CEPF,8/21/2025
133,ETS,8/21/2025
134,BCAR,8/20/2025
135,YMT,8/19/2025
136,FIGX,8/18/2025
137,LWAC,8/15/2025
138,OBA,8/15/2025
139,PACH,8/15/2025
140,BUUU,8/14/2025
141,MIAX,8/14/2025
142,RYOJ,8/14/2025
143,BLSH,8/13/2025
144,NSRX,8/13/2025
145,MAGH,8/12/2025
146,DKI,8/8/2025
147,HTFL,8/8/2025
148,BSAA,8/7/2025
149,CFND,8/7/2025
150,FLY,8/7/2025
151,WYFI,8/7/2025
152,CTW,8/6/2025
153,BACC,8/4/2025
154,RUBI,8/4/2025
155,AVBC,8/1/2025
156,AXIN,8/1/2025
157,BLUW,7/31/2025
158,FIG,7/31/2025
159,SI,7/31/2025
160,AMBQ,7/30/2025
161,INAC,7/30/2025
162,YMAT,7/30/2025
163,GTERA,7/25/2025
164,MCGA,7/25/2025
165,STRC,7/25/2025
166,ARX,7/24/2025
167,LHAI,7/24/2025
168,MH,7/24/2025
169,CARL,7/23/2025
170,CRE,7/23/2025
171,TDIC,7/23/2025
172,JENA,7/21/2025
173,KCHV,7/21/2025
174,WTG,7/21/2025
175,PASW,7/18/2025
176,PAII-U,7/17/2025
177,AUGO,7/16/2025
178,KMRK,7/16/2025
179,MGRT,7/16/2025
180,BMHL,7/11/2025
181,GLIBA,7/11/2025
182,GLIBK,7/11/2025
183,OYSE,7/11/2025
184,PCAP,7/11/2025
185,DLXY,7/9/2025
186,ANPA,7/8/2025
187,MAMK,7/8/2025
188,MSGY,7/8/2025
189,TLIH,7/8/2025
190,CCCX,7/7/2025
191,WENN,7/7/2025
192,CV,7/2/2025
193,GRAN,7/2/2025
194,TVAI,7/2/2025
195,AEBI,7/1/2025
196,EGHA,6/30/2025
197,WW,6/30/2025
198,CAEP,6/26/2025
199,JCAP,6/26/2025
200,JLHL,6/26/2025
201,FMFC,6/25/2025
202,RAL,6/25/2025
203,CGCT,6/24/2025
204,HCHL,6/24/2025
205,XRPN,6/24/2025
206,AMRZ,6/23/2025
207,CRAQ,6/23/2025
208,GTEN,6/23/2025
209,LCCC,6/23/2025
210,RDAG,6/23/2025
211,CHPG,6/20/2025
212,PMTR,6/20/2025
213,CAI,6/18/2025
214,EGG,6/18/2025
215,SLDE,6/18/2025
216,MENS,6/17/2025
217,IPCX,6/16/2025
218,NPAC,6/16/2025
219,AIRO,6/13/2025
220,JBS,6/13/2025
221,CHYM,6/12/2025
222,IPOD,6/12/2025
223,OTF,6/12/2025
224,PELI,6/12/2025
225,VNTG,6/12/2025
226,ASIC,6/11/2025
227,VOYG,6/11/2025
228,BRR,6/9/2025
229,JEM,6/9/2025
230,RTAC,6/9/2025
231,SDHI,6/9/2025
232,TGE,6/9/2025
233,OMDA,6/6/2025
234,CRCL,6/5/2025
235,TACO,6/5/2025
236,COPL,6/2/2025
237,DAAQ,6/2/2025
238,RAAQ,6/2/2025
239,TACH,6/2/2025
240,UYSC,5/27/2025
241,FTRK,5/23/2025
242,SOUL,5/23/2025
243,SZZL,5/23/2025
244,HNGE,5/22/2025
245,MNTN,5/22/2025
246,OFAL,5/21/2025
247,CHAC,5/19/2025
248,TVA,5/16/2025
249,ARAI,5/15/2025
250,ANTA,5/14/2025
251,ETOR,5/14/2025
252,OMSE,5/13/2025
253,GSHR,5/12/2025
254,QSEA,5/12/2025
255,APUS,5/9/2025
256,AHL,5/8/2025
257,AII,5/8/2025
258,STRZ,5/7/2025
259,CEPT,5/2/2025
260,WSBK,5/2/2025
261,CMDB,5/1/2025
262,YB,4/30/2025
263,PHOE,4/25/2025
264,CIGL,4/22/2025
265,PFAI,4/22/2025
266,FERA,4/21/2025
267,LOKV,4/21/2025
268,RAC,4/21/2025
269,TMDE,4/21/2025
270,CHA,4/17/2025
271,EDHL,4/17/2025
272,NHIC,4/17/2025
273,HXHX,4/15/2025
274,RBNE,4/11/2025
275,ATHR,4/10/2025
276,CUPR,4/10/2025
277,IOTR,4/10/2025
278,MB,4/10/2025
279,FATN,4/8/2025
280,RYET,4/8/2025
281,AACB,4/7/2025
282,BLIV,4/4/2025
283,ATII,4/3/2025
284,LHSW,4/3/2025
285,SMA,4/2/2025
286,SORA,4/2/2025
287,ENGS,4/1/2025
288,WTF,4/1/2025
289,WXM,4/1/2025
290,NMAX,3/31/2025
291,CRWV,3/28/2025
292,NCT,3/28/2025
293,WFF,3/27/2025
294,EPSM,3/26/2025
295,NTHI,3/26/2025
296,LGPS,3/25/2025
297,SVCC,3/24/2025
298,BIYA,3/21/2025
299,RCT,3/21/2025
300,COLA,3/17/2025
301,KFII,3/13/2025
302,MWYN,3/13/2025
303,EHLD,3/11/2025
304,MAYA,3/7/2025
305,MCRP,3/7/2025
306,RIBB,3/7/2025
307,SAGT,3/7/2025
308,ADVB,3/6/2025
309,JFB,3/6/2025
310,KMTS,3/6/2025
311,TBH,3/6/2025
312,PN,3/4/2025
313,LUD,2/27/2025
314,LZMH,2/27/2025
315,WETO,2/27/2025
316,BMGL,2/26/2025
317,STAK,2/26/2025
318,DMAA,2/25/2025
319,WGRX,2/21/2025
320,RHLD,2/20/2025
321,VRM,2/20/2025
322,NNNN,2/19/2025
323,NPB,2/14/2025
324,AARD,2/13/2025
325,KRMN,2/13/2025
326,SAIL,2/13/2025
327,SNDK,2/13/2025
328,TDAC,2/13/2025
329,XHLD,2/13/2025
330,AGH,2/12/2025
331,FGMC,2/11/2025
332,SION,2/7/2025
333,TTAM,2/7/2025
334,EPWK,2/6/2025
335,FBGL,2/6/2025
336,HVII,2/6/2025
337,CJMB,2/5/2025
338,HCAI,2/5/2025
339,HSPT,2/5/2025
340,MRP,2/5/2025
341,PLUT,2/5/2025
342,DRDB,2/3/2025
343,MLAC,2/3/2025
344,INR,1/31/2025
345,MAZE,1/31/2025
346,MTSR,1/31/2025
347,PLMK,1/31/2025
348,BBNX,1/30/2025
349,CSAI,1/30/2025
350,JACS,1/30/2025
351,PGAC,1/28/2025
352,SFD,1/28/2025
353,TWNP,1/28/2025
354,AAPG,1/27/2025
355,VG,1/24/2025
356,SKBL,1/23/2025
357,DGNX,1/22/2025
358,DXST,1/22/2025
359,MCTR,1/22/2025
360,TOPP,1/22/2025
361,FLOC,1/16/2025
362,NOEM,1/16/2025
363,PCLA,1/16/2025
364,HKPD,1/15/2025
365,UFG,1/14/2025
366,RANG,1/13/2025
367,MIMI,1/10/2025
368,MASK,1/8/2025
369,CEPO,1/7/2025
370,ZYBT,1/7/2025
371,ASPC,1/3/2025
372,INLF,1/2/2025
373,RAIN,1/2/2025
374,ONEG,12/31/2024
375,WLAC,12/30/2024
376,BYAH,12/27/2024
377,NTWO,12/27/2024
378,HIT,12/23/2024
379,FACT,12/20/2024
380,TAVI,12/20/2024
381,YAAS,12/20/2024
382,LSE,12/19/2024
383,NCEW,12/18/2024
384,YSXT,12/18/2024
385,BEAG,12/16/2024
386,OACC,12/16/2024
387,ALDF,12/13/2024
388,AVR,12/13/2024
389,NTCL,12/13/2024
390,TTAN,12/12/2024
391,ETHM,12/9/2024
392,NAMI,12/6/2024
393,LNKS,12/5/2024
394,RADX,12/5/2024
395,ZSPC,12/5/2024
396,JUNS,12/3/2024
397,KYIV,12/3/2024
398,BACQ,12/2/2024
399,RDAC,12/2/2024
400,LPBB,11/29/2024
401,BRIA,11/27/2024
402,GRO,11/27/2024
403,PONY,11/27/2024
404,VENU,11/27/2024
405,CGTL,11/26/2024
406,CHAR,11/26/2024
407,WYHG,11/26/2024
408,IPST,11/22/2024
409,MSW,11/22/2024
410,TLX,11/14/2024
411,EXOZ,11/13/2024
412,YHNA,11/8/2024
413,ADUR,11/7/2024
414,FVN,11/4/2024
415,GELS,10/29/2024
416,PLRZ,10/29/2024
417,ECG,10/28/2024
418,POLE,10/28/2024
419,VCIC,10/28/2024
420,SEPN,10/25/2024
421,WRD,10/25/2024
422,CAPN,10/24/2024
423,INGM,10/24/2024
424,FBLA,10/23/2024
425,FGL,10/23/2024
426,INEO,10/23/2024
427,LBGJ,10/23/2024
428,ROLR,10/23/2024
429,HUHU,10/22/2024
430,ORIS,10/17/2024
431,SPHL,10/17/2024
432,PTLE,10/16/2024
433,SFHG,10/16/2024
434,CAMP,10/11/2024
435,CBLL,10/11/2024
436,STFS,10/11/2024
437,UPB,10/11/2024
438,IMSR,10/10/2024
439,SKYQ,10/10/2024
440,CLIK,10/9/2024
441,KLC,10/9/2024
442,SKK,10/8/2024
443,SBXD,10/7/2024
444,CBNA,10/4/2024
445,FLX,10/4/2024
446,SOBO,10/3/2024
447,FVR,10/2/2024
448,SARO,10/2/2024
449,WCT,10/2/2024
450,HTLM,10/1/2024
451,ZENA,10/1/2024
452,ZJK,10/1/2024
453,VACH,9/30/2024
454,FTW,9/27/2024
455,BIOA,9/26/2024
456,BKV,9/26/2024
457,CURB,9/26/2024
458,GRDN,9/26/2024
459,IBG,9/26/2024
460,LGCY,9/26/2024
461,AMTM,9/24/2024
462,MBAV,9/23/2024
463,GLE,9/20/2024
464,AAM,9/16/2024
465,DTSQ,9/16/2024
466,HCWC,9/16/2024
467,IBO,9/16/2024
468,KAPA,9/16/2024
469,BCAX,9/13/2024
470,MBX,9/13/2024
471,ZBIO,9/13/2024
472,EURK,9/12/2024
473,GLXG,9/12/2024
474,GIG,9/11/2024
475,TDTH,9/10/2024
476,XCH,9/10/2024
477,PMAX,9/5/2024
478,PTHL,9/5/2024
479,LPAA,9/3/2024
480,SIMA,8/30/2024
481,AZI,8/28/2024
482,SPAI,8/28/2024
483,JBDI,8/27/2024
484,RITR,8/26/2024
485,WOK,8/23/2024
486,GRAF,8/16/2024
487,YXT,8/16/2024
488,FSHP,8/15/2024
489,ACTU,8/13/2024
490,CEP,8/13/2024
491,CUB,8/9/2024
492,ALF,8/1/2024
493,FDSB,8/1/2024
494,OSTX,8/1/2024
495,PLBL,7/30/2024
496,SEG,7/29/2024
497,NIPG,7/26/2024
498,CON,7/25/2024
499,LINE,7/25/2024
500,ORKT,7/25/2024
501,BLMZ,7/24/2024
502,NVA,7/24/2024
503,OS,7/24/2024
504,ZDAI,7/23/2024
505,ARTV,7/19/2024
506,ARDT,7/18/2024
507,PDCC,7/18/2024
508,TWFG,7/18/2024
509,MACI,7/17/2024
510,ICON,7/12/2024
511,SUNS,7/9/2024
512,RFAI,7/5/2024
513,EHGO,7/2/2024
514,GPAT,7/1/2024
515,ALMS,6/28/2024
516,LB,6/28/2024
517,LSH,6/28/2024
518,TBN,6/27/2024
519,WBTN,6/27/2024
520,CCIX,6/21/2024
521,RECT,6/21/2024
522,SPMC,6/14/2024
523,TEM,6/14/2024
524,GRAL,6/12/2024
525,PCSC,6/12/2024
526,RAPP,6/7/2024
527,WAY,6/7/2024
528,FLYE,6/6/2024
529,GAUZ,6/6/2024
530,LIF,6/6/2024
531,NAKA,5/31/2024
532,INBX,5/29/2024
533,BOW,5/23/2024
534,KBDC,5/22/2024
535,HDL,5/17/2024
536,JDZG,5/15/2024
537,RAY,5/15/2024
538,BTOC,5/14/2024
539,MKZR,5/14/2024
540,BKHA,5/13/2024
541,ZK,5/10/2024
542,PAL,5/9/2024
543,SVCO,5/9/2024
544,NNE,5/8/2024
545,IBAC,5/1/2024
546,VIK,5/1/2024
547,ZONE,4/26/2024
548,LOAR,4/25/2024
549,MRX,4/25/2024
550,RBRK,4/25/2024
551,NCI,4/23/2024
552,MFI,4/22/2024
553,YYGH,4/22/2024
554,TRSG,4/19/2024
555,CDTG,4/18/2024
556,CTRI,4/18/2024
557,IBTA,4/18/2024
558,MTEN,4/18/2024
559,SUPX,4/17/2024
560,TWG,4/16/2024
561,DYCQ,4/12/2024
562,ULS,4/12/2024
563,PACS,4/11/2024
564,MNDR,4/10/2024
565,CTNM,4/5/2024
566,ZOOZ,4/5/2024
567,MAMO,4/2/2024
568,ZBAO,4/2/2024
569,BOLD,3/28/2024
570,LEGT,3/28/2024
571,MMA,3/28/2024
572,UBXG,3/28/2024
573,GEV,3/27/2024
574,DXYZ,3/26/2024
575,SOLV,3/26/2024
576,AUNA,3/22/2024
577,LOBO,3/21/2024
578,RDDT,3/21/2024
579,ALAB,3/20/2024
580,INTJ,3/20/2024
581,HBNB,3/11/2024
582,SERV,3/7/2024
583,RYDE,3/6/2024
584,LGCL,3/5/2024
585,SMXT,2/27/2024
586,PTHS,2/16/2024
587,UMAC,2/14/2024
588,BBOT,2/9/2024
589,MGX,2/9/2024
590,TBBB,2/9/2024
591,TELO,2/9/2024
592,KYTX,2/8/2024
593,PMNT,2/8/2024
594,AHR,2/7/2024
595,ANRO,2/2/2024
596,GUTS,2/2/2024
597,AS,2/1/2024
598,FBLG,1/31/2024
599,AMIX,1/29/2024
600,AVBP,1/26/2024
601,BTSG,1/26/2024
602,HAO,1/26/2024
603,MDCX,1/26/2024
604,CGON,1/25/2024
605,NCDL,1/25/2024
606,YIBO,1/25/2024
607,CORZ,1/24/2024
608,JL,1/24/2024
609,MSDL,1/24/2024
610,SUGP,1/24/2024
611,AFJK,1/22/2024
612,KSPI,1/19/2024
613,CCTG,1/18/2024
614,PSBD,1/18/2024
615,SYNX,1/12/2024
616,PEW,1/11/2024
617,SDHC,1/11/2024
618,ROMA,1/9/2024
619,ANSC,1/3/2024
620,BAYA,12/29/2023
621,NBBK,12/28/2023
622,TIC,12/28/2023
623,CDLR,12/19/2023
624,LGCB,12/19/2023
625,ZKH,12/15/2023
626,INHD,12/14/2023
627,GSIW,12/1/2023
628,FEBO,11/30/2023
629,QETA,11/30/2023
630,WS,11/28/2023
631,SPKL,11/27/2023
632,ELAB,11/21/2023
